country,year,co2,co2_per_capita,gdp,population,iso_code,pm2_5,latitude,longitude,temperature,code,region,income_group,lending category
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,10.485,52.957,11.1671,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,14.245,49.467,8.4349,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.699,52.12663333,11.62513333,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.522,50.00452,8.25732,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.959,49.51835,8.46865,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,15.003,50.80575,8.7699,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,11.416,51.4309,8.9282,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.731,51.14516667,6.436616667,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.448,48.15926,11.5537,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.557,51.95535,7.618975,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,6.112,47.8099,7.7645,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.886,52.6086,12.8852,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.687,48.3971,10.0083,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.888,48.8532,11.7778,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,11.594,50.42805,7.47105,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.596,50.8835,6.4693,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.516,49.44953333,11.04976667,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.768,47.6485,12.1883,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,8.633,50.7916,11.6612,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.751,48.9522,10.5977,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.003,50.10754,8.77294,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.573,53.1428,8.2121,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.595,52.26593333,8.047133333,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,15.247,48.5736,13.422,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,14.81,52.4819,13.8483,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,11.823,48.8885,8.6807,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,14.248,52.4171,13.078925,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.075,53.6989,10.7758,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,15.78,48.4891,9.20905,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,10.627,52.1702,9.0626,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,8.088,50.6532,6.281,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.599,54.133375,12.104875,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.245,49.2364,6.993975,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,10.427,52.1537,10.4559,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.756,48.2291,8.3906,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.537,49.322,12.1281,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.983,53.0643,14.2851,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.055,53.6318,11.3983,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.79,51.44775,7.5729,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,8.684,51.6624,11.0434,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,14.385,49.3511,8.423,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.225,51.5645,14.3764,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,14.82,48.7905,9.20126,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,8.871,49.4385,12.5489,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.669,49.7691,6.6685,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,7.883,48.3458,9.2076,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.232,48.0217,12.5382,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.087,48.51705,9.0153,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.193,48.3957,9.98125,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.009,51.5475,7.6938,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.796,51.443,8.3608,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.428,49.679,12.1594,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,12.32,47.5882,7.6333,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,16.141,50.97983333,11.3296,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.0,51.1972,11.961,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,10.192,51.3038,13.0094,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.879,51.6729,6.6297,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,13.333,50.06653333,8.234733333,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,9.372,53.5962,8.0906,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,10.39,52.43485,12.2011,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,15.296,49.6288,8.3648,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,11.829,51.26915,7.18965,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,11.991,49.7976,9.95205,0.82,DEU,Europe & Central Asia,High Income,
Germany,2015,800.844,9.757,3628073746432.0,82077546.0,DEU,10.384,50.6532,10.6686,0.82,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.214,50.774225,6.1025,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,7.892,47.9688,11.2202,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.902,49.3049,10.5723,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.66,50.0582,12.1887,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.686,49.9915,9.118,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.543,48.35935,10.895675,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.942,52.1942,12.5614,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.575,49.8412,7.8662,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.964,51.6137,10.4228,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.464,51.5707,8.148,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.195,49.8983,10.8877,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,8.956,54.0932,10.2406,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,16.056,52.50035,13.40508125,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.238,52.6777,13.5823,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.191,52.0197,8.539375,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.469,52.8008,10.7567,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.655,53.5205,14.2574,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.236,52.998,7.9426,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.025,52.41485,12.55035,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.977,52.25685,10.5097,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.509,53.1077,8.76895,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.207,53.5739,8.5841,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.874,53.8961,9.1569,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.045,52.5638,14.0153,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.494,52.2684,11.8648,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.03,49.4441,10.325,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.306,48.1772,12.8293,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.829,53.3963,12.4639,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.67,50.8391,12.91035,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.311,50.2606,10.9593,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.69,51.7525,14.32933333,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.604,51.6414,7.3314,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.338,51.51692,7.47776,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.403,51.04243333,13.7344,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.234,51.8373,11.8914,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.741,51.48393333,6.750083333,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.789,51.22238889,6.749855556,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.523,52.8325,13.8222,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,16.532,52.1463,14.6382,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.386,51.4627,13.5268,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.347,50.976925,11.022475,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.512,51.470275,7.0155,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.947,54.7814,9.4381,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.633,49.94642,8.31662,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,16.06,52.336,14.5323,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.865,48.00103333,7.849,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.751,50.54965,9.68355,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.646,53.1413,13.0317,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,7.456,50.6541,10.7695,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.433,50.5841,8.6686,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.442,51.54065,9.93905,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.762,50.6559,12.2052,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.758,53.8178,12.0647,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.791,53.7818,12.1755,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.456,51.89325,11.05665,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.394,51.48873333,11.98126667,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.01,53.55272941,9.965770588,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.355,52.3672,9.7258,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.04,49.15575,9.22535,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.79,49.6432,8.642,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,7.74,50.4243,7.7299,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,6.029,47.9133,7.908,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.175,48.7694,11.4288,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.479,53.92635,9.5222,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.49,49.01565,8.55165,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.232,49.446,7.7673,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.835,49.0183,8.3714,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.195,51.31315,9.48725,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.412,48.5782,7.8023,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.501,48.9095,11.8792,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,9.931,47.7251,10.3066,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.329,54.3062,10.12473333,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.427,49.8694,9.1715,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.887,50.3569,7.5944,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.792,51.04799444,6.936327778,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.369,47.66675,9.1753,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.861,51.33465,6.609775,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,6.349,49.2703,7.8264,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.133,51.33266667,12.33643333,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.766,52.3497,13.4243,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.218,47.5575,9.6889,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.015,52.4986,7.3175,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.425,53.8574,10.67803333,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.626,52.957,11.1671,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.48,49.467,8.4349,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.725,52.1268,11.62536667,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.569,50.00452,8.25732,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.63,49.51835,8.46865,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.736,50.80575,8.7699,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.392,51.4309,8.9282,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.305,48.1828,12.7814,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.205,51.14516667,6.436616667,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.309,48.15926,11.5537,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.613,51.95535,7.618975,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,5.186,47.8099,7.7645,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.751,52.6086,12.8852,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.284,48.3971,10.0083,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.989,48.8532,11.7778,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.938,50.42805,7.47105,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.134,50.8835,6.4693,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.168,49.44953333,11.04976667,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.452,47.6485,12.1883,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,7.535,50.7916,11.6612,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.305,48.9522,10.5977,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.65,50.10754,8.77294,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.729,53.1428,8.2121,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.267,52.26593333,8.047133333,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.674,48.5736,13.422,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.713,52.4819,13.8483,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.733,48.8885,8.6807,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.868,52.4171,13.078925,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.841,53.6989,10.7758,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,15.214,48.4891,9.20905,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,10.503,52.1702,9.0626,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,7.398,50.6532,6.281,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.13,54.133375,12.104875,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.761,49.2364,6.993975,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.067,52.1537,10.4559,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.105,48.2291,8.3906,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.77,49.322,12.1281,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.959,53.0643,14.2851,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.387,53.6318,11.3983,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.221,51.44775,7.5729,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,8.616,51.6624,11.0434,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,13.191,49.3511,8.423,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.575,51.5645,14.3764,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,14.512,48.7905,9.20126,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,7.984,49.4385,12.5489,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.681,49.7691,6.6685,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,7.51,48.3458,9.2076,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.141,48.0217,12.5382,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.058,48.5181,9.029533333,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.52,48.40045,9.98315,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,12.203,51.5475,7.6938,1.14,DEU,Europe & Central Asia,High Income,
Germany,2016,798.014,9.642,3708980035584.0,82760100.0,DEU,11.422,51.443,8.3608,1.14,DEU,Europe & Central Asia,High Income,
